,vader_sentiment_label,vader_score,clean_tweet
516,1,0.3818,"The SLRCS seeks ensure knowledge COVID-19 prevention spreads faster disease itself. As such, Trincomalee branch volunteers continue distribute install educational materials public areas spread awareness. #BeAware #StaySafe #COVID19SL https://t.co/gp6LwrycE2"
517,1,0.6369,False #Facebook posts claim #WHO ranked Sri Lanka 'fifth best country Covid-19 pandemic response' #Covid19 #lka #FactCheck @AFPFactCheck https://t.co/380VmSB19i
518,0,0.0,පැය 24ක් තුල ලංකාවේ හමු වූ වැඩිම කොරෝනා ආසාදිතයින් ගණන වාර්තා වෙයි 👇 https://t.co/mKOi8ntadC #COVID19 #lk #srilanka https://t.co/Vilcfy4KQf
519,0,0.0,887 #COVID19 patients identified #SriLanka yesterday (21). #lka #COVID19SL #COVID19LK #coronavirus https://t.co/8OAxg5JXIe
520,0,-0.4939,"The 25 year old Covid-19 infected person residing Katunayake, walanagoda area escaped: #covid #news #lka"
521,0,0.0,Sri Lanka records highest daily COVID cases yesterday. 887 #COVID19 cases detected last 24 hours! #lka #SriLanka https://t.co/1mxC8QphOM
522,1,0.34,"Ayubowan world: By Charumini de Silva Fifteen leisure visitors arrived yesterday Sri Lanka reopened borders 10 months closure, giving lifeline tourism industry – impacted COVID-19 pandemic. Five 15… https://t.co/lLz1jfGVSD"
523,0,0.0,Biden sign 10 executive orders tackle Covid-19 https://t.co/5dCPKncPjO
524,1,0.5574,Sri Lanka recorded highlights daily COVID-19 cases 887 14 people returned overseas tested positive
525,1,0.0772,"887 COVID-19 cases recorded today, highest number infections single day Sri Lanka. - 866 Minuwangoda-Peliyagoda cluster - 14 overseas arrivals - Seven cases within prisons #SriLanka #lka #coronavirus #COVID19"
526,0,-0.1779,"@GotabayaR @JoeBiden @KamalaHarris The majority 🇱🇰 Sinhalese, comes #coronavirus shockingly #minority #Muslims deaths higher. #Colombo #lka #COVID19 #SriLanka #Stopforcedcremations"
527,0,0.0,"Sri Lanka records highest daily COVID cases thus far. 887 COVID-19 cases detected today, bringing total infections Sri Lanka 56,076. #SriLanka #lka #coronavirus #COVID19SL #COVID19LK #COVID19"
528,1,0.128,"@arabnews Yes, wanna die #SriLanka #COVID19 + unless wish get cremated. #Stopforcedcremations"
529,1,0.5574,538 people tested positive Covid-19 raising daily total 873
530,1,0.1513,"Another 536 COVID-19 cases reported, raising total number COVID-19 cases reported today 873 : Govt Info Dept"
531,0,0.0,"Sri Lanka records highest daily COVID cases thus far. 887 COVID-19 cases detected today, bringing total infections Sri Lanka 56,076. #SriLanka #lka #coronavirus #COVID19SL #COVID19LK #COVID19"
532,1,0.4391,"536 COVID-19 cases detected today, bringing total number cases reported today 873. Total infections Sri Lanka increase 56,062. #SriLanka #lka #coronavirus #COVID19"
533,0,0.0,Two Covid-19 deaths reported today increasing total Covid-19 deaths Sri Lanka 276; Health Ministry #COVID19LK #COVID19SL #SriLanka #lka
534,1,0.5574,538 tested positive Covid-19; total today 875; Army Commander #COVID19LK #COVID19SL #SriLanka #lka
535,0,0.0,"நாட்டில் கொரோனா தொற்றுனால் மேலும் 02 பேர் உயிரிழப்பு, மொத்த இறப்பு எண்ணிக்கை 276, இன்று மட்டும் 875 பேருக்கு தொற்று உறுதி. #lka #SriLanka #COVID19LK #COVID19SL #COVID19 #coronavirus #CoronavirusOutbreak"
536,1,0.5574,UPDATE: Another 538 tested positive Covid-19 raising daily total 875 - Army Commander
537,1,0.5574,Necessary documents forwarded Attorney General's Dept. legal approval obtain Covid-19 vaccines India - DG Health Services
538,1,0.5574,#Tamil Nadu politician #Sasikala tests positive #COVID19
539,0,-0.5994,"Two #COVID19 deaths reported, increasing #SriLanka death toll 276. #COVID19SL #COVID19LK #LKA #lka"
540,0,-0.5994,"Two COVID-19 related deaths recorded, increasing Sri Lanka's death toll 276. #SriLanka #lka #coronavirus #COVID19"
541,1,0.5574,337 persons tested positive Covid-19 today; Army Commander.
542,1,0.7096,"337 individuals tested positive COVID-19 today. Total infections reported Sri Lanka increase 55,526. #SriLanka #lka #coronavirus #COVID19"
543,1,0.5095,"337 COVID-19 cases detected Sri Lanka far today, bringing total number cases 55,526 &amp; active infection count 7,268."
544,0,0.0,HELLO AGAIN 🇱🇰✈️ #SriLanka #lka #Covid19 #HelloAgain #travel #VisitSL https://t.co/e13cl6c6sn
545,0,0.0,https://t.co/m4xOEoHWf3 #covid #covid19 #srilanka #lk https://t.co/iLYhlypPOw
546,1,0.4215,🇷🇺#Russian #SputnikV vaccine #coronavirus approved National Institute Pharmacy &amp; Nutrition #Hungary. 🇭🇺#Hungary become 1st country #EuropeanUnion authorize use Sputnik V For info read:🔗 https://t.co/I3bOPYYBLe #COVID19 https://t.co/wPBd0rk1X4
547,1,0.5574,11 employees Ministry Health tested positive COVID 19 70 staff members home quarantine - Director General Health
548,0,0.0,FAQs Covid -19 Vaccine #LargestVaccineDrive #IndiaFightsCorona https://t.co/tRB0gHbmzG
549,1,0.7592,ZERO ACTIVE CASES today last 3 patients recovered COVID19! Thank Loooord! https://t.co/YpEn9RV6Hv
550,0,-0.34,"The individual spat PHI health officers engaged COVID-19 mitigation efforts Atulugama, Bandaragama, issued six year prison sentence three charges. #SriLanka #lka #COVID19SL #COVID19LK #coronavirus #COVID19"
551,0,-0.34,"The individual spat PHI health officers engaged COVID-19 mitigation efforts Atulugama, Bandaragama, issued six year prison sentence three charges. #SriLanka #lka"
552,0,0.0,"769 Covid-19 patients recovered discharged hospital increasing total recovered cases Sri Lanka 47,984: Ministry Health"
553,0,0.0,ඇමරිකාවේ මෘතශරීර ආදාහන නීතිරීති ලිහිල් කිරීමක් #USA #US #Covid19 https://t.co/9P8kO89cv0
554,1,0.3774,"769 individuals contracted COVID-19 discharged recovering. Total recoveries increase 47,984. #SriLanka #lka #coronavirus #COVID19"
555,1,0.6908,Four Rugby playes St. Aloysius college one parent tested positive Covid-19. They gone Adam's peak well. Frist contract persons send self Quarantine
556,0,-0.4215,#COVID19 ISOLATION UPDATE: Arasady GN division Batticaloa district isolated w/ effect 6 PM today (21). #COVID19SL #COVID19LK #SriLanka #LKA #lka
557,0,-0.4588,Isolation imposed Arasady Grama Seva division Batticaloa effect 6pm today(21st). #SriLanka #lka #coronavirus #COVID19
558,0,-0.4588,"Isolation imposed eight Grama Seva divisions Kattankudy Police area, Epitamulla Bamunumulla Grama Seva divisions Atulugama Alupotha Grama Seva division Badalkumbura lifted immediate effect. #SriLanka #lka #coronavirus #COVID19"
559,0,0.0,Two Sri Lankan cricketers contract Covid-19 #COVID19 #slcricket https://t.co/VWXE2jGR4p
560,1,0.802,"14 individuals Kuliyapitiya Hospital, 04 Doctors, 08 staff members two minor staffers, tested positive COVID-19. A nurse attached Homagama Hospital tested positive COVID-19. #SriLanka #lka #coronavirus #COVID19LK #COVID19SL #COVID19"
561,1,0.5574,Pilot Srilankan Airlines tests positive Covid 19 https://t.co/vsirV3XaA8 #lka #SriLankan #SriLankaTourism @flysrilankan
562,1,0.5574,Two Sri Lankan cricketers Binura Fernando Chamika Karunaratne tested positive COVID-19. @OfficialSLC
563,0,-0.4404,#Vaccination last nail coffin #Covid19: Harsh Vardhan https://t.co/VkKaMyvtL7
564,1,0.5574,The National Operation Centre Prevention COVID-19 Outbreak says national cricketers Binura Fernando Chamika Karunaratne tested positive COVID-19. #SriLanka #lka #coronavirus #COVID19 #SLC
565,1,0.802,"14 individuals Kuliyapitiya Hospital, 04 Doctors, 08 staff members two minor staffers, tested positive COVID-19. A nurse attached Homagama Hospital tested positive COVID-19. #SriLanka #lka #coronavirus #COVID19LK #COVID19SL #COVID19"
566,1,0.5574,"14 individuals Kuliyapitiya Hospital, four Doctors, eight staff members two minor staffers, tested positive COVID-19. #SriLanka #lka #coronavirus #COVID19"
567,1,0.5574,Two Sri Lankan cricketers Binura Fernando &amp; Chamika Karunaratne tested positive COVID-19: SLC #lka #srilanka #cricket #covid19SL #coronavirus
568,1,0.5574,Two Sri Lankan cricketers Binura Fernando &amp; Chamika Karunaratne tested positive COVID-19: SLC
569,0,-0.7269,"India's Health Ministry confirmed 10,610,883 #Covid19 cases (192,308 active cases) 152,869 fatalities. 15,223 new cases recorded yesterday. Worldwide, 96.85 million infections 2,074,629 fatalities confirmed. (Times India)"
570,1,0.5574,Two Sri Lankan cricketers Binura Fernando &amp; Chamika Karunaratne tested positive COVID-19: @OfficialSLC
571,0,0.0,Sri Lanka re-opened airports commercial flights today shut 10 months due COVID-19 pandemic. The first commercial flight Oman Air landed today morning. #SriLanka #COVID19 #COVID19SL https://t.co/dKUFsq7SCQ
572,1,0.4939,"@easwaranrutnam @colombogazette Unbelievable, patients discharged. In view, private health care prices #COVID pandemic unregulated &amp; unpredictable @GotabayaR We mechanism place monitor exorbitant money charged RAT-PCR test detect #COVID19"
573,1,0.5574,"A nurse attached Homagama Hospital tested positive COVID-19, 10 persons identified close contacts directed self-isolate. #SriLanka #lka #coronavirus #COVID19 #COVID19SL"
574,1,0.25,"#LKA reopening airports welcoming tourists. The industry suffered 2019, 2020 due Easter Attack &amp; Covid19 respectively. Let's leave aside politics &amp; stay optimistic sake country many whose lives, livelihoods depend tourism. #WeShallOvercome"
575,0,0.0,ලොව පුරා ව්‍යාප්තව ඇති COVID-19 වෛරසය ආසාදනය වූ බවට දැනට හඳුනාගත හැකි පොදු පිළිගැනීමට ලක්ව තිබෙන රෝග ලක්ෂණවලට වඩා තවත් රෝග ලක්ෂණ කිහිපයක්ම පවතින බව එක්සත් රාජධානියේ කිංග්ස් කොලේජ්හි මහාචාර්යවරයෙකු වන ටිම් ස්පෙක්ටර් අනාවරණය කරයි. ඒ අනුව දැනට පවතින පොදු … https://t.co/HAAYumf5T9
576,1,0.1779,Amazon offers Biden resources COVID-19 vaccine rollout https://t.co/SDUGaP9u4w
577,0,-0.0258,"#SriLanka made impressive strides upper middle-income country status July 2019, slip back year later. #COVID19 crisis, growing inequities, likely make task regaining UMIC status even harder. Read blog @WIMALNANAYAKKA1 👉 https://t.co/yYZJ8O8kEA https://t.co/v2W7fi5fIS"
578,0,-0.3182,"All tourists arriving country must negative PCR test reports COVID-19 insurance value US$ 50,000. READ MORE: https://t.co/6s7tgvOXyr"
579,0,0.0,Vous vous rendez au 🇨🇦? Vous devez : 1. présenter un test négatif pour la #COVID19 72 heures avant l’embarquement 2. utiliser ArriveCAN pour fournir des info obligatoires sur votre voyage 3. planifier votre quarantaine obligatoire de 14 jours Pour plus : https://t.co/LfN0iK8CzS https://t.co/QDipKFVTJI
580,1,0.1531,Heading Canada 🇨🇦? A steps follow: 1. get tested #COVID19 72 hrs prior boarding flight 2. use ArriveCAN provide mandatory travel information 3. plan 14-day mandatory quarantine For information visit: https://t.co/CbW0ItNbbE https://t.co/CM2XKWMP4Q
581,0,-0.3818,"Amid severe impacts Covid-19 pandemic, Sri Lanka’s merchandise exports remain US$ 9.9 billion 2020, according Export Development Board (EDB) 104 % achievement revised forecast US$ 9.5 billion. https://t.co/NOXCv2TYF3 https://t.co/vFwo4aOjFj"
582,0,0.0,මළ සිරුරු තුළ සති කිහිපයකට පසුවද කොවිඩ්- 19 PCR පොසිටිව් වීම සත්‍යයක්ද? #Covid19 #Covid19SL #Covid19LK #SriLanka #lka https://t.co/HrrbhtK3P0
583,0,-0.3818,"Amid severe impacts Covid-19 pandemic, Sri Lanka’s merchandise exports remain US$ 9.9 billion 2020, according Export Development Board (EDB) 104 % achievement revised forecast US$ 9.5 billion. https://t.co/cb5OtcYMMK https://t.co/nYNvnNYiO0"
584,1,0.5574,Sri Lanka yet register Indian made Covid 19 vaccine: ECONOMYNEXT – Sri Lanka yet give India clearance ship free doses COVISHIELD vaccine giant neighbour began distributing number of… https://t.co/HYe56DkWp4 #FinancialChronicle #Srilanka #LK
585,1,0.6249,"Gold prices rose USD weakened Janet Yellen underscored need huge stimulus help economy recover Covid-19 jolt, bolstering gold's appeal inflation hedge. Gold's gains, however, curbed elevated U.S. yields. https://t.co/zHRhkDTi9A"
586,0,0.0,770 #COVID19 patients identified #SriLanka yesterday (20). #lka #COVID19SL #COVID19LK #coronavirus https://t.co/2fKdQlvJN2
587,0,0.0,@hrw 🙏 @TamilGuardian 🙏 @KenRoth 🙏 Thanking You #Colombo #lka #Muslims #COVID19 #SriLanka #StopForcedCremations
588,1,0.34,@GotabayaR @narendramodi Lessons observe &amp; learn applied. #Colombo #lka #Muslims #COVIDー19 #COVID19 #India Stopped #forcedcremations based generosity adhere international health guidelines. Where stand ? #SriLanka #StopForcedCremations
589,0,0.0,770 new COVID-19 cases detected today Sri Lanka... #SriLanka #lka #coronavirus #COVID19SL #COVID19LK #COVID19 https://t.co/YzeMjYv72h https://t.co/KnwBEJnuJV
590,1,0.4215,"@nuzlyhameem I would like much describe 'em, got plenty words I choose slide. Since, ever I challenge virtually, 'em I feel less self. #socialmedia හූනෝ කිඹුලෝ වෙලා #Colombo #lka #Muslims #COVID19 #SriLanka #StopForcedCremations https://t.co/5dYOXeUmX1"
591,0,0.0,389 new cases reported bringing total 768 COVID-19 cases far today
592,1,0.3182,26 new coronavirus cases detected Vavuniya town. Confirmed cases area increase 226. #SriLanka #lka #coronavirus #COVID19SL #COVID19LK #COVID19
593,0,0.0,"20 COVID-19 cases identified Pasbage Korale, Nawalapitiya. #SriLanka #lka #coronavirus #COVID19SL #COVID19LK #COVID19"
594,0,0.0,768 COVID-19 cases reported far today (20) : Govt Info Dept.
595,1,0.3182,"Another 389 COVID-19 cases identified. 768 new infections reported thus far today. Total coronavirus cases Sri Lanka increase 55,187. #SriLanka #lka #coronavirus #COVID19"
596,1,0.5574,"10 individuals test positive COVID-19 rapid antigen tests carried Pettah, Colombo. #SriLanka #lka #coronavirus #COVID19"
